name,val,err,flag
hbb_norm2017pass,-0.10805505492,0.986759433153,fits
hbb_norm2018fail,-0.000109285070905,0.999989485133,fitb
hbb_norm2018fail,-0.000174632301176,0.999982272482,fits
hbb_norm2018pass,-0.140468474474,0.98487022746,fitb
hbb_norm2018pass,-0.122620770127,0.986427969206,fits
lumi_13TeV_1718,-0.133553787194,0.997475423433,fitb
lumi_13TeV_1718,-0.135488385549,0.997468305552,fits
lumi_13TeV_correlated,-1.0564771121,0.967689012867,fitb
lumi_13TeV_correlated,-1.06557650567,0.9677756557,fits
lumi_2016,-0.173640499035,0.993554129424,fitb
lumi_2016,-0.181809276446,0.993528746241,fits
lumi_2017,-0.145957087863,0.974397263002,fitb
lumi_2017,-0.152272089762,0.974281999061,fits
lumi_2018,-0.666458329305,0.98554467827,fitb
lumi_2018,-0.667158538386,0.985548610058,fits
mix,-0.302732423202,0.947979669883,fitb
mix,-0.283224881454,0.948058351486,fits
qcd1,-0.0827521656699,0.914339597554,fitb
qcd1,-0.0852272275593,0.914285644061,fits
qcd2,-1.66423058774,0.930736543326,fitb
qcd2,-1.65452015258,0.930811683531,fits
qcd3,-1.46087552763,0.857601960881,fitb
qcd3,-1.48789467154,0.857473174237,fits
qcde_norm2016fail,-0.108146837064,0.916366038421,fitb
qcde_norm2016fail,-0.107852895479,0.916621580603,fits
qcde_norm2016pass,0.0856010013821,1.02606373502,fitb
qcde_norm2016pass,0.0850716583345,1.0259320778,fits
qcde_norm2017fail,0.0225832655682,0.866096911389,fitb
qcde_norm2017fail,0.0200070099668,0.866051027171,fits
qcde_norm2017pass,-0.00202042501829,0.952807959898,fitb
qcde_norm2017pass,-0.00619067938084,0.952037831558,fits
qcde_norm2018fail,0.253051875329,0.924591592667,fitb
qcde_norm2018fail,0.262095839076,0.925241432576,fits
qcde_norm2018pass,0.29705181273,0.91081168972,fitb
qcde_norm2018pass,0.297747613723,0.910728827437,fits
qcdmu_norm2016fail,-0.898575816171,0.641951926677,fitb
qcdmu_norm2016fail,-0.895706464335,0.642387522421,fits
qcdmu_norm2016pass,-0.0592301234893,0.760917757789,fitb
qcdmu_norm2016pass,-0.0870568854634,0.764180060723,fits
qcdmu_norm2017fail,-0.573512715563,0.605431489906,fitb
qcdmu_norm2017fail,-0.578921350722,0.606940483058,fits
qcdmu_norm2017pass,-0.505332965433,0.69010100088,fitb
qcdmu_norm2017pass,-0.509463132668,0.690172826342,fits
qcdmu_norm2018fail,-1.6057523169,0.664867558808,fitb
qcdmu_norm2018fail,-1.60913170504,0.664186478464,fits
qcdmu_norm2018pass,-0.614207784343,0.70831026345,fitb
qcdmu_norm2018pass,-0.637380888909,0.709639966048,fits
qcdsig_norm2016fail,0.10840980228,0.966325164769,fitb
qcdsig_norm2016fail,0.095906337355,0.964937994853,fits
qcdsig_norm2016pass,-0.0725927412795,0.885673495213,fitb
qcdsig_norm2016pass,-0.0506217927536,0.888539894709,fits
qcdsig_norm2017fail,0.715123610997,0.697641844067,fitb
qcdsig_norm2017fail,0.69648571543,0.712410677955,fits
qcdsig_norm2017pass,1.46861368882,0.564558125468,fitb
qcdsig_norm2017pass,1.52628447265,0.549597318734,fits
qcdsig_norm2018fail,1.4494287675,0.679524961155,fitb
qcdsig_norm2018fail,1.36827606433,0.709845271559,fits
qcdsig_norm2018pass,0.543616203036,0.761666407867,fitb
qcdsig_norm2018pass,0.627877133481,0.743307389776,fits
st_norm2016fail,-0.0367315765947,0.989249039533,fitb
st_norm2016fail,-0.0346670197453,0.989365814019,fits
st_norm2016pass,1.42173025858,0.974174133585,fitb
st_norm2016pass,1.42282656273,0.974530925361,fits
st_norm2017fail,0.129120396213,0.997238791113,fitb
st_norm2017fail,0.127139958054,0.997128581118,fits
st_norm2017pass,0.208541000472,0.940101695071,fitb
st_norm2017pass,0.21022076569,0.940330225335,fits
st_norm2018fail,-0.464307594417,0.971722298931,fitb
st_norm2018fail,-0.463826299708,0.97168580483,fits
st_norm2018pass,0.667507192145,0.96031167718,fitb
st_norm2018pass,0.668037181872,0.960309226279,fits
trig_met2016,-0.103680191806,0.797355833062,fitb
trig_met2016,-0.111517900863,0.797290161352,fits
trig_met2017,0.417177252457,0.956665159386,fitb
trig_met2017,0.416403988259,0.956640210604,fits
trig_met2018,-0.30251033181,0.956904241841,fitb
trig_met2018,-0.299734562263,0.956906506084,fits
tt_norm2016fail,-0.57337832316,0.769732803571,fitb
tt_norm2016fail,-0.563203908177,0.76999299625,fits
tt_norm2017fail,-0.777589303118,0.78022075293,fitb
tt_norm2017fail,-0.783930234109,0.780393136135,fits
tt_norm2018fail,-2.68698554369,0.755261124502,fitb
tt_norm2018fail,-2.68034429529,0.755329967379,fits
veto_tau2016,-0.514662013747,0.941596393469,fitb
veto_tau2016,-0.541942390393,0.941360023331,fits
veto_tau2017,-0.218525905254,0.941998448175,fitb
veto_tau2017,-0.226151977037,0.941732753058,fits
veto_tau2018,-1.32282704389,0.941733180251,fitb
veto_tau2018,-1.32690015136,0.941749354157,fits
vv_norm2016fail,-0.820363026236,0.886240459661,fitb
vv_norm2016fail,-0.759904683431,0.889491834918,fits
vv_norm2016pass,0.286247713573,0.761935666583,fitb
vv_norm2016pass,-0.0426315897202,0.797459427246,fits
vv_norm2017fail,0.363948555958,0.938260114923,fitb
vv_norm2017fail,0.469368644728,0.943839390895,fits
vv_norm2017pass,-0.0630436391276,0.720968476889,fitb
vv_norm2017pass,-0.386067474226,0.756777851037,fits
vv_norm2018fail,-0.455956933681,0.903542089042,fitb
vv_norm2018fail,-0.474833039365,0.903171925258,fits
vv_norm2018pass,-0.553202281561,0.81521303325,fitb
vv_norm2018pass,-0.455827662812,0.815580882677,fits
zjets_norm2016fail,-0.130772613135,0.977527614591,fitb
zjets_norm2016fail,-0.132543384583,0.977371227852,fits
zjets_norm2016pass,0.00056299398058,0.999378106313,fitb
zjets_norm2016pass,0.00215441789782,0.999562610306,fits
zjets_norm2017fail,-0.139505538788,0.97512042651,fitb
zjets_norm2017fail,-0.142728765143,0.974675151529,fits
zjets_norm2017pass,0.111425518418,1.00856647004,fitb
zjets_norm2017pass,0.104528736214,1.00796213516,fits
zjets_norm2018fail,-0.707612730299,0.935121236387,fitb
zjets_norm2018fail,-0.713425291733,0.934703881556,fits
zjets_norm2018pass,0.16604465055,1.01444850031,fitb
zjets_norm2018pass,0.165920609414,1.0144796571,fits
